客户姓名,信用评分,自动审批状态,申请细节
李四,652,人工审核,"{""term"": 5, ""grade"": ""G"", ""dti"": 23.0, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2014-02-15"", ""verificationStatus"": 2}"
张三,662,人工审核,"{""term"": 5, ""grade"": ""G"", ""dti"": 23.0, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2007-01-05"", ""verificationStatus"": 2}"
张三,646,人工审核,"{""term"": 5, ""grade"": ""G"", ""dti"": 23.0, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2010-01-04"", ""verificationStatus"": 2}"
李四,652,人工审核,"{""term"": 5, ""grade"": ""G"", ""dti"": 23.0, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2012-01-09"", ""verificationStatus"": 2}"
张三,666,人工审核,"{""term"": 5, ""grade"": ""G"", ""dti"": 23.0, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2018-07-26"", ""verificationStatus"": 2}"
李四,658,人工审核,"{""term"": 5, ""grade"": ""G"", ""dti"": 23.0, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2014-08-02"", ""verificationStatus"": 2}"
张三,660,人工审核,"{""term"": 5, ""grade"": ""G"", ""dti"": 23.0, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2010-08-30"", ""verificationStatus"": 2}"
李四,656,人工审核,"{""term"": 5, ""grade"": ""G"", ""dti"": 23.0, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2016-10-29"", ""verificationStatus"": 2}"
李四,657,人工审核,"{""term"": 5, ""grade"": ""G"", ""dti"": 23.0, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2014-02-14"", ""verificationStatus"": 2}"
张三,659,人工审核,"{""term"": 5, ""grade"": ""G"", ""dti"": 23.0, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2010-04-15"", ""verificationStatus"": 2}"
张三,652,人工审核,"{""term"": 5, ""grade"": ""G"", ""dti"": 23.0, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2010-06-30"", ""verificationStatus"": 2}"
李四,657,人工审核,"{""term"": 5, ""grade"": ""G"", ""dti"": 23.0, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2011-09-17"", ""verificationStatus"": 2}"
张三,656,人工审核,"{""term"": 5, ""grade"": ""G"", ""dti"": 23.0, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2007-06-24"", ""verificationStatus"": 2}"
张三,657,人工审核,"{""term"": 5, ""grade"": ""G"", ""dti"": 23.0, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2008-12-18"", ""verificationStatus"": 2}"
李四,658,人工审核,"{""term"": 5, ""grade"": ""G"", ""dti"": 23.0, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2011-09-21"", ""verificationStatus"": 2}"
张三,665,人工审核,"{""term"": 5, ""grade"": ""G"", ""dti"": 23.0, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2010-01-22"", ""verificationStatus"": 2}"
李四,661,人工审核,"{""term"": 5, ""grade"": ""G"", ""dti"": 23.0, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2013-12-03"", ""verificationStatus"": 2}"
张三,657,人工审核,"{""term"": 5, ""grade"": ""G"", ""dti"": 23.0, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2008-10-03"", ""verificationStatus"": 2}"
李四,664,人工审核,"{""term"": 5, ""grade"": ""G"", ""dti"": 23.0, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2007-05-06"", ""verificationStatus"": 2}"
李四,651,人工审核,"{""term"": 5, ""grade"": ""G"", ""dti"": 23.0, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2015-01-28"", ""verificationStatus"": 2}"
张三,654,人工审核,"{""term"": 5, ""grade"": ""G"", ""dti"": 23.0, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2007-07-10"", ""verificationStatus"": 2}"
张三,669,人工审核,"{""term"": 5, ""grade"": ""G"", ""dti"": 23.0, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2007-08-17"", ""verificationStatus"": 2}"
李四,663,人工审核,"{""term"": 5, ""grade"": ""G"", ""dti"": 23.0, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2010-06-10"", ""verificationStatus"": 2}"
张三,647,人工审核,"{""term"": 5, ""grade"": ""G"", ""dti"": 23.0, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2018-01-01"", ""verificationStatus"": 2}"
张三,683,通过,"{""term"": 5, ""grade"": ""A"", ""dti"": 2.75, ""openAcc"": 3, ""loanAmnt"": 46011, ""annualIncome"": 135957.45, ""interestRate"": 6.64, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2018-01-01"", ""verificationStatus"": 2}"
张三,698,通过,"{""term"": 3, ""grade"": ""B"", ""dti"": 6.91, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 276595.74, ""ficoRangeHigh"": 699, ""totalAcc"": 9, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2018-01-01"", ""verificationStatus"": 2}"
张三,698,通过,"{""term"": 3, ""grade"": ""B"", ""dti"": 6.91, ""openAcc"": 5, ""loanAmnt"": 10000, ""annualIncome"": 100000.0, ""interestRate"": 15.0, ""employmentTitle"": 276595.74, ""ficoRangeHigh"": 699, ""totalAcc"": 9, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2018-01-01"", ""verificationStatus"": 2}"
张三,625,不通过,"{""term"": 5, ""grade"": ""G"", ""dti"": 20.83, ""openAcc"": 20, ""loanAmnt"": 39149, ""annualIncome"": 44468.09, ""interestRate"": 21.58, ""employmentTitle"": 100.0, ""ficoRangeHigh"": 665, ""totalAcc"": 30, ""revolUtil"": 100.0, ""title"": 1000.0, ""n2"": 5, ""n14"": 5, ""employmentLength"": ""< 1 year"", ""homeOwnership"": 0, ""issueDate"": ""2018-01-01"", ""verificationStatus"": 2}"
